 01, 2011120206,  61S,  972E
 17, 2012031518, 156S, 1146E
 17, 2012031518, 156S, 1146E
 17, 2012031600, 161S, 1159E
 17, 2012031600, 161S, 1159E
 17, 2012031600, 161S, 1159E
 17, 2012031606, 164S, 1167E
 17, 2012031606, 164S, 1167E
 17, 2012031606, 164S, 1167E
 17, 2012031612, 168S, 1178E
 17, 2012031612, 168S, 1178E
 17, 2012031612, 168S, 1178E
 17, 2012031618, 177S, 1189E
 17, 2012031618, 177S, 1189E
 17, 2012031618, 177S, 1189E
 17, 2012031700, 186S, 1197E
 17, 2012031700, 186S, 1197E
 17, 2012031700, 186S, 1197E
 17, 2012031706, 198S, 1200E
 17, 2012031706, 198S, 1200E
 17, 2012031706, 198S, 1200E
 17, 2012031712, 215S, 1204E
 17, 2012031712, 215S, 1204E
 17, 2012031718, 234S, 1210E
 18, 2012040100, 155S, 1661E
 18, 2012040106, 157S, 1669E
 18, 2012040112, 157S, 1681E
 18, 2012040118, 172S, 1699E
 18, 2012040200, 188S, 1720E
 18, 2012040206, 210S, 1741E
 18, 2012040212, 232S, 1764E
 18, 2012040218, 256S, 1792E
 18, 2012040300, 282S, 1782W
 18, 2012040306, 306S, 1757W
 18, 2012040312, 325S, 1734W
 18, 2012040318, 331S, 1709W
 19, 2012050600,  50S, 1268E
 19, 2012050606,  53S, 1264E
 19, 2012050612,  58S, 1270E
 19, 2012050618,  62S, 1277E
 19, 2012050700,  64S, 1285E
 19, 2012050706,  68S, 1296E
 19, 2012050712,  74S, 1299E
 19, 2012050718,  79S, 1297E
 19, 2012050800,  81S, 1295E
 19, 2012050806,  84S, 1293E
 19, 2012050812,  87S, 1288E
 19, 2012050818,  90S, 1283E
 19, 2012050900,  92S, 1279E
 19, 2012050906,  93S, 1275E
 20, 2012060312,  72S,  655E
 20, 2012060318,  78S,  655E
 20, 2012060400,  81S,  648E
 20, 2012060406,  84S,  642E
 20, 2012060412,  88S,  636E
 20, 2012060418,  93S,  631E
 20, 2012060500,  89S,  626E
 20, 2012060506,  89S,  621E
 20, 2012060512,  92S,  615E
 20, 2012060518,  94S,  605E
 20, 2012060600,  96S,  595E
 20, 2012060606,  99S,  586E
 20, 2012060606,  99S,  586E
 20, 2012060612, 103S,  578E
 20, 2012060612, 103S,  578E
 20, 2012060618, 101S,  567E
 20, 2012060700,  94S,  563E
 20, 2012060706,  90S,  560E
 20, 2012060712,  87S,  556E
 20, 2012060718,  83S,  553E
 20, 2012060800,  81S,  550E
 20, 2012060806,  79S,  547E
 20, 2012060812,  78S,  545E
 21, 2012062800, 106S, 1527E
 21, 2012062806, 107S, 1531E
 21, 2012062812, 108S, 1535E
 21, 2012062818, 111S, 1538E
 21, 2012062900, 113S, 1541E
 21, 2012062906, 116S, 1546E
 21, 2012062912, 117S, 1549E
 21, 2012062918, 115S, 1550E
 21, 2012063000, 110S, 1548E
 21, 2012063006, 107S, 1545E
 21, 2012063012, 104S, 1543E
 21, 2012063018, 100S, 1541E
